read_ts,inverter,battvolt,battcurr,battsoc,battchgpower,linechgcurr,pvchgcurr,pv1volt,pv1curr,pv1power,pv2volt,pv2curr,pv2power,pv3volt,pv3curr,pv3power,outvolta,outcurra,outfreq,invcurra,outw_a,outva_a,loadpercenta,normalloadw_a,outvoltb,outcurrb,invcurrb,outw_b,outva_b,loadpercentb,normalloadw_b,outvoltc,outcurrc,invcurrc,outw_c,outva_c,loadpercentc,normalloadw_c,outsumw,outsumva,sumloadpercent,generatedpowerp_a,generatedpowerp_b,generatedpowerp_c,generatedpowers_a,generatedpowers_b,generatedpowers_c,generatedpowerq_a,generatedpowerq_b,generatedpowerq_c,linevolta,linecurra,linefreq,linevoltb,linecurrb,linevoltc,linecurrc,linepowerva_a,linepowerva_b,linepowerva_c,linepowerw_a,linepowerw_b,linepowerw_c,busvoltp,busvoltn,temper1,temper2,temper3,temper4,sir,fanduty,gridpowerw_a,gridpowerw_b,gridpowerw_c,gridcurr_a,gridcurr_b,gridcurr_c
1775003489,1,53.3,0.6,96,0,0.0,0.0,454.2,0.6,272,,,,,,,230.0,1.5,50.01,2.1,280,345,5,0,,,,,,,,,,,,,,,280,345,5,0,,,0,,,0,,,232.8,0.0,50.01,,,,,0,,,0,,,466.5,0.0,40.5,42.6,50.8,120.0,0,0,90,,,0.5,,
1775003501,1,53.3,0.6,96,0,0.0,0.0,454.4,0.6,272,,,,,,,229.8,1.4,50.01,2.1,269,345,5,0,,,,,,,,,,,,,,,276,345,5,0,,,0,,,0,,,232.6,0.0,50.01,,,,,0,,,0,,,466.4,0.0,40.5,42.6,50.8,120.0,0,0,88,,,0.5,,
1775003514,1,53.3,0.6,96,0,0.0,0.0,454.1,0.6,272,,,,,,,230.0,1.5,50.01,2.1,262,322,5,0,,,,,,,,,,,,,,,261,345,5,0,,,0,,,0,,,233.0,0.0,50.01,,,,,0,,,0,,,466.2,0.0,40.5,42.6,50.8,120.0,0,0,89,,,0.5,,
1775003526,1,53.3,0.6,96,0,0.0,0.0,454.5,0.6,272,,,,,,,229.9,1.4,49.99,2.1,276,344,5,0,,,,,,,,,,,,,,,278,345,5,0,,,0,,,0,,,232.9,0.0,49.99,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,89,,,0.5,,
1775003539,1,53.3,0.6,96,0,0.0,0.0,454.3,0.6,272,,,,,,,230.1,1.4,49.97,2.1,262,345,5,0,,,,,,,,,,,,,,,278,345,5,0,,,0,,,0,,,232.5,0.0,49.97,,,,,0,,,0,,,465.7,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003552,1,53.3,0.6,96,0,0.0,0.0,453.8,0.6,272,,,,,,,229.9,1.5,49.95,2.1,281,344,5,0,,,,,,,,,,,,,,,269,345,5,0,,,0,,,0,,,233.0,0.0,49.95,,,,,0,,,0,,,466.7,0.0,32.2,41.7,45.5,120.0,0,0,89,,,0.5,,
1775003564,1,53.3,0.6,96,0,0.0,0.0,453.5,0.6,272,,,,,,,230.0,1.5,49.96,2.2,281,345,5,0,,,,,,,,,,,,,,,267,322,5,0,,,0,,,0,,,233.0,0.0,49.97,,,,,0,,,0,,,466.3,0.0,32.2,41.7,45.5,120.0,0,0,89,,,0.5,,
1775003578,1,53.3,0.6,96,0,0.0,0.0,454.0,0.6,272,,,,,,,230.0,1.4,49.99,2.1,263,345,5,0,,,,,,,,,,,,,,,268,345,5,0,,,0,,,0,,,232.8,0.0,50.0,,,,,0,,,0,,,466.3,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003591,1,53.3,0.6,96,0,0.0,0.0,453.8,0.6,272,,,,,,,230.0,1.4,50.02,2.1,264,321,5,0,,,,,,,,,,,,,,,265,344,5,0,,,0,,,0,,,232.6,0.0,50.02,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003604,1,53.3,0.6,96,0,0.0,0.0,453.9,0.6,272,,,,,,,229.9,1.5,50.02,2.1,272,345,5,0,,,,,,,,,,,,,,,276,345,5,0,,,0,,,0,,,232.5,0.0,50.02,,,,,0,,,0,,,466.3,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003619,1,53.3,0.6,96,0,0.0,0.0,454.6,0.6,272,,,,,,,229.9,1.5,50.0,2.1,289,344,5,0,,,,,,,,,,,,,,,290,345,5,0,,,0,,,0,,,232.9,0.0,49.99,,,,,0,,,0,,,466.3,0.0,32.2,41.7,45.5,120.0,0,0,91,,,0.5,,
1775003632,1,53.3,0.6,96,0,0.0,0.0,454.6,0.6,272,,,,,,,230.0,1.5,49.97,2.1,276,345,5,0,,,,,,,,,,,,,,,265,345,5,0,,,0,,,0,,,232.9,0.0,49.98,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,89,,,0.5,,
1775003644,1,53.3,0.6,96,0,0.0,0.0,455.0,0.6,272,,,,,,,230.1,1.4,49.99,2.1,262,344,5,0,,,,,,,,,,,,,,,275,345,5,0,,,0,,,0,,,233.2,0.0,50.0,,,,,0,,,0,,,466.5,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003659,1,53.3,0.6,96,0,0.0,0.0,455.0,0.7,317,,,,,,,230.0,1.6,50.02,2.2,281,345,5,0,,,,,,,,,,,,,,,281,367,5,0,,,0,,,0,,,232.9,0.0,50.03,,,,,0,,,0,,,466.5,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003671,1,53.3,0.6,96,0,0.0,0.0,454.7,0.6,272,,,,,,,229.9,1.5,50.02,2.1,285,344,5,0,,,,,,,,,,,,,,,277,344,5,0,,,0,,,0,,,232.7,0.0,50.01,,,,,0,,,0,,,466.3,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003685,1,53.3,0.6,96,0,0.0,0.0,455.1,0.6,272,,,,,,,229.9,1.4,50.01,2.1,280,345,5,0,,,,,,,,,,,,,,,280,345,5,0,,,0,,,0,,,233.0,0.0,50.02,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003697,1,53.3,0.6,96,0,0.0,0.0,455.0,0.6,273,,,,,,,229.9,1.5,50.02,2.1,263,345,5,0,,,,,,,,,,,,,,,273,345,5,0,,,0,,,0,,,233.1,0.0,50.02,,,,,0,,,0,,,466.3,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003710,1,53.3,0.6,96,0,0.0,0.0,455.0,0.6,273,,,,,,,230.0,1.5,50.02,2.1,275,345,5,0,,,,,,,,,,,,,,,261,345,5,0,,,0,,,0,,,233.0,0.0,50.01,,,,,0,,,0,,,466.2,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003723,1,53.3,0.6,96,0,0.0,0.0,455.7,0.6,273,,,,,,,230.0,1.5,50.0,2.2,308,367,5,0,,,,,,,,,,,,,,,289,345,5,0,,,0,,,0,,,233.1,0.0,50.0,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003735,1,53.3,0.6,96,0,0.0,0.0,455.6,0.6,273,,,,,,,230.0,1.4,50.01,2.1,269,345,5,0,,,,,,,,,,,,,,,271,345,5,0,,,0,,,0,,,233.1,0.0,50.01,,,,,0,,,0,,,466.6,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003748,1,53.3,0.6,96,0,0.0,0.0,455.3,0.6,273,,,,,,,230.0,1.5,50.01,2.1,272,344,5,0,,,,,,,,,,,,,,,274,345,5,0,,,0,,,0,,,233.0,0.0,50.02,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003760,1,53.3,0.6,96,0,0.0,0.0,455.5,0.6,273,,,,,,,229.9,1.4,50.02,2.1,268,368,5,0,,,,,,,,,,,,,,,283,344,5,0,,,0,,,0,,,232.9,0.0,50.02,,,,,0,,,0,,,466.7,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003773,1,53.3,0.6,96,0,0.0,0.0,454.8,0.6,273,,,,,,,230.0,1.5,50.02,2.1,270,345,5,0,,,,,,,,,,,,,,,263,345,5,0,,,0,,,0,,,233.0,0.0,50.02,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003785,1,53.3,0.6,96,0,0.0,0.0,455.6,0.6,273,,,,,,,230.1,1.5,50.02,2.1,280,345,5,0,,,,,,,,,,,,,,,271,345,5,0,,,0,,,0,,,232.8,0.0,50.02,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,89,,,0.5,,
1775003798,1,53.3,0.6,96,0,0.0,0.0,455.8,0.6,273,,,,,,,229.9,1.4,50.01,2.1,259,344,5,0,,,,,,,,,,,,,,,269,345,5,0,,,0,,,0,,,232.9,0.0,50.01,,,,,0,,,0,,,466.5,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003811,1,53.3,0.6,96,0,0.0,0.0,456.1,0.6,273,,,,,,,230.0,1.4,50.01,2.1,258,344,5,0,,,,,,,,,,,,,,,263,321,5,0,,,0,,,0,,,233.1,0.0,50.02,,,,,0,,,0,,,466.3,0.0,32.2,41.7,45.5,120.0,0,0,89,,,0.5,,
1775003823,1,53.3,0.6,96,0,0.0,0.0,456.4,0.6,273,,,,,,,229.8,1.5,50.02,2.1,276,345,5,0,,,,,,,,,,,,,,,274,345,5,0,,,0,,,0,,,232.7,0.0,50.02,,,,,0,,,0,,,466.4,0.0,32.2,41.7,45.5,120.0,0,0,89,,,0.5,,
1775003836,1,53.3,0.6,96,0,0.0,0.0,456.5,0.6,273,,,,,,,229.8,1.4,50.01,2.1,276,345,5,0,,,,,,,,,,,,,,,275,344,5,0,,,0,,,0,,,232.6,0.0,50.01,,,,,0,,,0,,,466.7,0.0,32.2,41.7,45.5,120.0,0,0,90,,,0.5,,
1775003848,1,53.3,0.6,96,0,0.0,0.0,454.6,0.6,272,,,,,,,230.0,1.5,50.01,2.1,270,345,5,0,,,,,,,,,,,,,,,270,345,5,0,,,0,,,0,,,232.4,0.0,50.01,,,,,0,,,0,,,466.2,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775003862,1,53.3,0.6,96,0,0.0,0.0,451.8,0.6,271,,,,,,,229.9,1.5,50.0,2.1,282,345,5,0,,,,,,,,,,,,,,,254,321,5,0,,,0,,,0,,,232.3,0.0,50.0,,,,,0,,,0,,,466.0,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775003875,1,53.3,0.6,96,0,0.0,0.0,453.3,0.6,272,,,,,,,230.0,1.4,49.97,2.1,277,345,5,0,,,,,,,,,,,,,,,269,345,5,0,,,0,,,0,,,232.4,0.0,49.96,,,,,0,,,0,,,466.4,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775003888,1,53.3,0.6,96,0,0.0,0.0,456.5,0.6,273,,,,,,,229.9,1.4,49.95,2.1,261,345,5,0,,,,,,,,,,,,,,,278,344,5,0,,,0,,,0,,,232.8,0.0,49.95,,,,,0,,,0,,,466.3,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775003901,1,53.3,0.6,96,0,0.0,0.0,456.3,0.6,273,,,,,,,229.9,1.5,49.98,2.1,257,322,5,0,,,,,,,,,,,,,,,273,345,5,0,,,0,,,0,,,232.8,0.0,49.99,,,,,0,,,0,,,466.5,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775003913,1,53.3,0.6,96,0,0.0,0.0,456.9,0.6,274,,,,,,,230.0,1.4,50.02,2.1,279,345,5,0,,,,,,,,,,,,,,,280,344,5,0,,,0,,,0,,,232.8,0.0,50.02,,,,,0,,,0,,,466.4,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775003926,1,53.3,0.5,96,0,0.0,0.0,456.8,0.6,274,,,,,,,230.0,1.5,50.03,2.1,276,345,5,0,,,,,,,,,,,,,,,275,344,5,0,,,0,,,0,,,232.3,0.0,50.02,,,,,0,,,0,,,466.4,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775003938,1,53.3,0.5,96,0,0.0,0.0,456.0,0.6,273,,,,,,,229.9,1.5,50.02,2.1,273,345,5,0,,,,,,,,,,,,,,,263,322,5,0,,,0,,,0,,,232.5,0.0,50.02,,,,,0,,,0,,,466.3,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775003951,1,53.3,0.6,96,0,0.0,0.0,456.6,0.6,273,,,,,,,230.0,1.5,50.02,2.1,275,344,5,0,,,,,,,,,,,,,,,297,344,5,0,,,0,,,0,,,232.1,0.0,50.01,,,,,0,,,0,,,466.6,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775003963,1,53.3,0.5,96,0,0.0,0.0,456.6,0.6,274,,,,,,,230.0,1.4,50.02,2.1,260,344,5,0,,,,,,,,,,,,,,,274,344,5,0,,,0,,,0,,,232.5,0.0,50.01,,,,,0,,,0,,,466.2,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775003976,1,53.3,0.5,96,0,0.0,0.0,456.8,0.6,273,,,,,,,229.9,1.4,50.01,2.1,273,322,5,0,,,,,,,,,,,,,,,260,345,5,0,,,0,,,0,,,232.8,0.0,50.02,,,,,0,,,0,,,466.3,0.0,42.6,43.0,51.0,120.0,0,0,91,,,0.5,,
1775003989,1,53.3,0.5,96,0,0.0,0.0,457.0,0.6,274,,,,,,,230.0,1.4,50.02,2.1,279,345,5,0,,,,,,,,,,,,,,,277,345,5,0,,,0,,,0,,,232.6,0.0,50.02,,,,,0,,,0,,,466.3,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775004002,1,53.3,0.6,96,0,0.0,0.0,456.5,0.6,273,,,,,,,229.9,1.4,50.02,2.1,271,345,5,0,,,,,,,,,,,,,,,280,368,5,0,,,0,,,0,,,232.5,0.0,50.02,,,,,0,,,0,,,466.4,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004015,1,53.3,0.5,96,0,0.0,0.0,456.3,0.6,273,,,,,,,229.9,1.5,50.02,2.1,267,345,5,0,,,,,,,,,,,,,,,276,344,5,0,,,0,,,0,,,232.7,0.0,50.02,,,,,0,,,0,,,466.5,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775004027,1,53.3,0.6,96,0,0.0,0.0,456.3,0.6,273,,,,,,,229.9,1.5,50.02,2.1,283,345,5,0,,,,,,,,,,,,,,,256,322,5,0,,,0,,,0,,,232.1,0.0,50.01,,,,,0,,,0,,,466.2,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004040,1,53.3,0.6,96,0,0.0,0.0,456.8,0.6,274,,,,,,,229.9,1.4,50.02,2.1,264,344,5,0,,,,,,,,,,,,,,,270,345,5,0,,,0,,,0,,,232.5,0.0,50.02,,,,,0,,,0,,,466.3,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004052,1,53.3,0.6,96,0,0.0,0.0,456.5,0.6,274,,,,,,,229.9,1.4,50.02,2.1,264,344,5,0,,,,,,,,,,,,,,,268,322,5,0,,,0,,,0,,,232.3,0.0,50.02,,,,,0,,,0,,,466.5,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004065,1,53.3,0.6,96,0,0.0,0.0,456.2,0.6,273,,,,,,,230.0,1.5,50.01,2.1,267,344,5,0,,,,,,,,,,,,,,,263,345,5,0,,,0,,,0,,,232.6,0.0,50.01,,,,,0,,,0,,,466.4,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004077,1,53.3,0.6,96,0,0.0,0.0,456.4,0.6,273,,,,,,,230.0,1.4,50.02,2.1,272,344,5,0,,,,,,,,,,,,,,,275,345,5,0,,,0,,,0,,,233.0,0.0,50.02,,,,,0,,,0,,,466.3,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004090,1,53.3,0.6,96,0,0.0,0.0,456.3,0.6,273,,,,,,,230.1,1.4,50.02,2.1,267,345,5,0,,,,,,,,,,,,,,,283,344,5,0,,,0,,,0,,,232.7,0.0,50.02,,,,,0,,,0,,,466.6,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004103,1,53.3,0.6,96,0,0.0,0.0,455.5,0.6,273,,,,,,,230.0,1.5,50.02,2.1,278,345,5,0,,,,,,,,,,,,,,,270,344,5,0,,,0,,,0,,,232.4,0.0,50.01,,,,,0,,,0,,,466.5,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004116,1,53.3,0.6,96,0,0.0,0.0,455.3,0.6,273,,,,,,,230.0,1.5,50.01,2.2,278,345,5,0,,,,,,,,,,,,,,,267,322,5,0,,,0,,,0,,,232.4,0.0,50.01,,,,,0,,,0,,,466.3,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004129,1,53.3,0.6,96,0,0.0,0.0,455.5,0.6,273,,,,,,,230.0,1.4,50.0,2.1,275,345,5,0,,,,,,,,,,,,,,,278,345,5,0,,,0,,,0,,,232.8,0.0,50.0,,,,,0,,,0,,,466.4,0.0,42.6,43.0,51.0,120.0,0,0,89,,,0.5,,
1775004142,1,53.3,0.6,96,0,0.0,0.0,454.9,0.6,273,,,,,,,229.9,1.4,50.01,2.1,266,321,5,0,,,,,,,,,,,,,,,270,321,5,0,,,0,,,0,,,232.8,0.0,50.02,,,,,0,,,0,,,466.3,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775004154,1,53.3,0.6,96,0,0.0,0.0,454.9,0.6,272,,,,,,,230.0,1.5,50.02,2.1,268,345,5,0,,,,,,,,,,,,,,,269,344,5,0,,,0,,,0,,,232.8,0.0,50.02,,,,,0,,,0,,,466.4,0.0,42.6,43.0,51.0,120.0,0,0,90,,,0.5,,
1775004167,1,53.3,0.6,96,0,0.0,0.0,455.3,0.6,273,,,,,,,229.9,1.5,50.02,2.1,279,345,5,0,,,,,,,,,,,,,,,277,345,5,0,,,0,,,0,,,232.6,0.0,50.01,,,,,0,,,0,,,466.5,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004180,1,53.3,0.6,96,0,0.0,0.0,455.3,0.6,273,,,,,,,229.9,1.4,50.02,2.1,275,345,5,0,,,,,,,,,,,,,,,271,345,5,0,,,0,,,0,,,232.4,0.0,50.02,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004192,1,53.3,0.6,96,0,0.0,0.0,454.6,0.6,272,,,,,,,230.0,1.5,50.02,2.1,275,345,5,0,,,,,,,,,,,,,,,262,322,5,0,,,0,,,0,,,232.3,0.0,50.02,,,,,0,,,0,,,466.3,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004205,1,53.3,0.6,96,0,0.0,0.0,454.6,0.6,273,,,,,,,229.9,1.5,50.01,2.1,270,345,5,0,,,,,,,,,,,,,,,270,345,5,0,,,0,,,0,,,232.3,0.0,50.01,,,,,0,,,0,,,466.5,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004217,1,53.3,0.6,96,0,0.0,0.0,454.6,0.6,273,,,,,,,230.0,1.4,49.99,2.1,262,322,5,0,,,,,,,,,,,,,,,264,322,5,0,,,0,,,0,,,232.4,0.0,49.99,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004230,1,53.3,0.6,96,0,0.0,0.0,455.0,0.6,273,,,,,,,230.0,1.5,49.98,2.1,276,345,5,0,,,,,,,,,,,,,,,273,345,5,0,,,0,,,0,,,232.4,0.0,49.98,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,90,,,0.5,,
1775004243,1,53.3,0.6,96,0,0.0,0.0,454.8,0.6,273,,,,,,,229.9,1.4,49.96,2.1,274,345,5,0,,,,,,,,,,,,,,,273,345,5,0,,,0,,,0,,,232.1,0.0,49.95,,,,,0,,,0,,,466.5,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004255,1,53.3,0.6,96,0,0.0,0.0,454.7,0.6,272,,,,,,,229.9,1.4,49.96,2.1,267,345,5,0,,,,,,,,,,,,,,,272,345,5,0,,,0,,,0,,,232.5,0.0,49.97,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,90,,,0.5,,
1775004268,1,53.3,0.6,96,0,0.0,0.0,454.4,0.6,272,,,,,,,230.0,1.5,50.0,2.1,281,345,5,0,,,,,,,,,,,,,,,273,345,5,0,,,0,,,0,,,232.3,0.0,50.01,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004280,1,53.3,0.6,96,0,0.0,0.0,453.6,0.6,272,,,,,,,229.8,1.4,50.03,2.1,268,345,5,0,,,,,,,,,,,,,,,270,345,5,0,,,0,,,0,,,232.1,0.0,50.02,,,,,0,,,0,,,466.6,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004293,1,53.3,0.6,96,0,0.0,0.0,454.1,0.6,272,,,,,,,230.0,1.5,50.02,2.1,265,322,5,0,,,,,,,,,,,,,,,265,322,5,0,,,0,,,0,,,232.2,0.0,50.02,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,90,,,0.5,,
1775004305,1,53.3,0.6,96,0,0.0,0.0,454.4,0.6,272,,,,,,,229.8,1.5,50.02,2.1,278,344,5,0,,,,,,,,,,,,,,,280,345,5,0,,,0,,,0,,,232.1,0.0,50.02,,,,,0,,,0,,,466.0,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004318,1,53.3,0.6,96,0,0.0,0.0,452.8,0.6,271,,,,,,,230.0,1.4,49.99,2.1,261,345,5,0,,,,,,,,,,,,,,,273,345,5,0,,,0,,,0,,,232.2,0.0,49.98,,,,,0,,,0,,,466.2,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004332,1,53.3,0.6,96,0,0.0,0.0,453.0,0.6,271,,,,,,,230.0,1.4,49.95,2.1,270,345,5,0,,,,,,,,,,,,,,,277,345,5,0,,,0,,,0,,,232.7,0.0,49.95,,,,,0,,,0,,,466.5,0.0,34.4,41.4,49.5,120.0,0,0,90,,,0.5,,
1775004345,1,53.3,0.6,96,0,0.0,0.0,452.5,0.6,271,,,,,,,229.9,1.5,49.97,2.1,273,345,5,0,,,,,,,,,,,,,,,268,344,5,0,,,0,,,0,,,232.7,0.0,49.99,,,,,0,,,0,,,466.7,0.0,34.4,41.4,49.5,120.0,0,0,89,,,0.5,,
1775004358,1,53.3,0.6,96,0,0.0,0.0,453.3,0.6,271,,,,,,,230.0,1.5,50.03,2.2,289,345,5,0,,,,,,,,,,,,,,,274,345,5,0,,,0,,,0,,,232.4,0.0,50.03,,,,,0,,,0,,,466.5,0.0,34.4,41.4,49.5,120.0,0,0,90,,,0.5,,
1775004370,1,53.3,0.6,96,0,0.0,0.0,453.2,0.6,271,,,,,,,229.9,1.5,50.01,2.1,268,345,5,0,,,,,,,,,,,,,,,266,345,5,0,,,0,,,0,,,232.6,0.0,50.01,,,,,0,,,0,,,466.5,0.0,34.4,41.4,49.5,120.0,0,0,90,,,0.5,,
1775004383,1,53.3,0.6,96,0,0.0,0.0,453.6,0.6,272,,,,,,,229.9,1.4,49.99,2.1,273,345,5,0,,,,,,,,,,,,,,,272,345,5,0,,,0,,,0,,,232.5,0.0,49.98,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,90,,,0.5,,
1775004396,1,53.3,0.6,96,0,0.0,0.0,453.2,0.6,272,,,,,,,230.0,1.4,49.97,2.1,270,344,5,0,,,,,,,,,,,,,,,264,345,5,0,,,0,,,0,,,235.6,0.0,49.96,,,,,0,,,0,,,466.5,0.0,34.4,41.4,49.5,120.0,0,0,91,,,0.5,,
1775004408,1,53.3,0.6,96,0,0.0,0.0,453.1,0.6,272,,,,,,,230.0,1.4,49.96,2.1,277,345,5,0,,,,,,,,,,,,,,,284,345,5,0,,,0,,,0,,,235.9,0.0,49.97,,,,,0,,,0,,,466.6,0.0,34.4,41.4,49.5,120.0,0,0,90,,,0.5,,
1775004423,1,53.3,0.6,96,0,0.0,0.0,453.0,0.6,271,,,,,,,229.8,1.5,50.0,2.1,268,345,5,0,,,,,,,,,,,,,,,277,345,5,0,,,0,,,0,,,235.9,0.0,50.02,,,,,0,,,0,,,466.6,0.0,34.4,41.4,49.5,120.0,0,0,92,,,0.5,,
1775004437,1,53.3,0.6,96,0,0.0,0.0,451.5,0.6,270,,,,,,,229.9,1.5,50.03,2.1,266,345,5,0,,,,,,,,,,,,,,,264,344,5,0,,,0,,,0,,,235.9,0.0,50.02,,,,,0,,,0,,,466.7,0.0,34.4,41.4,49.5,120.0,0,0,91,,,0.5,,
1775004450,1,53.3,0.6,96,0,0.0,0.0,451.5,0.6,270,,,,,,,230.0,1.5,50.02,2.1,273,345,5,0,,,,,,,,,,,,,,,255,345,5,0,,,0,,,0,,,235.8,0.0,50.02,,,,,0,,,0,,,466.2,0.0,34.4,41.4,49.5,120.0,0,0,91,,,0.5,,
1775004462,1,53.3,0.6,96,0,0.0,0.0,450.9,0.6,270,,,,,,,230.0,1.4,50.0,2.1,271,345,5,0,,,,,,,,,,,,,,,276,345,5,0,,,0,,,0,,,236.0,0.0,50.0,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,91,,,0.5,,
1775004475,1,53.3,0.6,96,0,0.0,0.0,450.3,0.6,270,,,,,,,230.0,1.4,49.99,2.1,270,345,5,0,,,,,,,,,,,,,,,282,345,5,0,,,0,,,0,,,235.9,0.0,49.99,,,,,0,,,0,,,466.4,0.0,34.4,41.4,49.5,120.0,0,0,92,,,0.5,,
